24928
260	0.624634	0.0846318	0.680722	4.50164e-014	0.194485	4.34715e-014
263	0.865895	0.0476308	0.753406	0.00357494	0.177012	0.00689012
266	0.774768	0.127489	0.682173	0.0003066	0.192583	0.000666662
267	0.62371	0.293514	0.687905	0.00281342	0.189446	0.00203109
268	0.829957	0.0500732	0.699969	0.00927015	0.19394	0.0199598
272	0.7288	0.0294163	0.864619	4.47663e-014	0.115112	4.35717e-014
273	0.710377	0.101441	0.772355	0.000956664	0.203522	0.00252619
274	0.392188	0.00245671	0.736459	4.41411e-014	0.195287	4.36718e-014
275	0.618204	0.00663098	0.683542	0.00043461	0.190932	0.00118255
278	0.888949	0.0241975	0.679334	2.35328e-005	0.19667	6.27344e-005
280	0.373427	0.00947566	0.759447	4.63919e-014	0.11506	4.47737e-014
281	0.704929	0.166073	0.681975	0.0228305	0.237626	0.0169748
282	0.775917	0.0955649	0.703388	0.00516303	0.193811	0.00337395
283	0.806005	0.0781484	0.702055	0.000666614	0.196665	7.4943e-006
284	0.595718	0.0135214	0.759447	4.63919e-014	0.11506	4.65766e-014
285	0.574682	0.135925	0.760497	0.00406508	0.144048	0.0158415
286	0.695158	0.105677	0.772589	0.000185999	0.201694	0.000897049
289	0.895655	0.00497806	0.770192	0.00381472	0.224345	0.00455173
290	0.602085	0.512724	0.724291	0.00721092	0.149741	0.00796916
292	0.616551	0.330014	0.743585	0.00314512	0.133154	0.00351217
295	0.503836	0.0570448	0.759447	4.48913e-014	0.11506	4.28705e-014
296	0.837066	0	0.77386	4.45162e-014	0.204383	4.34715e-014
297	0.621457	0.000696506	0.741573	0.0247569	0.159181	0.00743589
300	0.621633	0	0.77386	4.45162e-014	0.204383	4.34715e-014
302	0.779812	0.0688821	0.72616	0.0110802	0.220149	0.00550862
303	0.565745	0.0547016	0.685834	0.00296649	0.195826	0.000219642
304	0.769614	0.104595	0.756918	0.00328936	0.139022	0.0155899
307	0.911576	0.00195692	0.670726	0.00461553	0.248417	8.30624e-005
309	0.771424	0.0965284	0.843691	0.0128308	0.132629	0.00967607
312	0.736863	0.134455	0.699579	0.00645552	0.189299	0.00601532
313	0.540635	0.0833675	0.739146	0.0101262	0.142677	0.00767086
319	0.642636	0.224545	0.829307	0.00512885	0.118624	0.00213388
320	0.622031	5.11463e-005	0.680722	4.47663e-014	0.194485	4.39723e-014
322	0.388741	0.147242	0.803778	0.000629957	0.227126	1.35136e-005
323	0.834062	0.0748162	0.681028	4.98529e-005	0.194067	0.000100128
324	0.473637	0.0264452	0.76275	0.00154888	0.123935	0.00594811
326	0.815518	0.0518938	0.687711	0.00178818	0.188953	0.00205774
327	0.949991	0.00592185	0.680722	4.37659e-014	0.194485	4.1368e-014
328	0.879222	0.0180425	0.681149	5.68844e-005	0.194528	6.39513e-007
329	0.726876	0.30294	0.766694	0.00511767	0.172162	0.0177808
331	0.463012	0.155033	0.759447	4.6642e-014	0.11506	4.44732e-014
332	0.886022	0.005168	0.792342	0.0168184	0.229712	0.126569
333	0.513465	0.0365928	0.733087	0.00253728	0.125951	0.00123038
334	0.80424	0.0605058	0.685081	0.00278144	0.193295	0.000619698
335	0.559916	0.211081	0.680785	8.41982e-006	0.194491	9.46585e-008
336	0.790854	0.0363235	0.693836	0.00587196	0.201383	0.00364122
337	0.694162	0.057999	0.706833	0.00439255	0.186809	0.00196598
338	0.611553	0.150559	0.755889	0.00164812	0.157908	0.021663
339	0.773182	0.108635	0.77413	2.36141e-005	0.205379	0.000346511
341	0.971628	7.22517e-008	0.745411	0.00363523	0.249669	0.000748426
342	0.97087	0.00248362	0.680722	4.60167e-014	0.194485	4.38722e-014
343	0.445287	0.37354	0.78453	0.00628533	0.229553	0.0367989
345	0.585209	0.0309212	0.705513	0.00884134	0.194183	0.0083996
346	0.689475	0.153508	0.827064	0.00975612	0.152052	0.0101591
347	0.696238	0.0898311	0.764472	0.020634	0.184755	0.073255
350	0.600589	0.26415	0.681851	0.0003727	0.194269	0.000121425
351	0.695139	0.0979043	0.77386	4.47663e-014	0.204383	4.33713e-014
353	0.81558	0.0175813	0.680722	4.55791e-014	0.194485	4.27704e-014
354	0.560504	0.0806571	0.740212	0.0140325	0.156959	0.0331907
355	0.760428	0.22821	0.769691	0.0161464	0.165323	0.0502467
356	0.409625	6.51614e-008	0.783794	4.45162e-014	0.267746	4.34715e-014
358	0.859471	2.05081e-005	0.759447	4.48913e-014	0.11506	4.32712e-014
360	0.657549	0.0476335	0.738951	0.00159808	0.126523	0.000446078
362	0.610951	0.0828922	0.727832	0.00614828	0.200393	0.00829036
363	0.545651	0.143981	0.739366	0.00720317	0.144023	0.0129224
364	0.716761	0.0568845	0.681983	0.000162935	0.194614	1.83177e-006
365	0.56524	0.038594	0.763067	0.00249257	0.121499	0.00468062
366	0.595607	0.0684706	0.680722	3.71385e-014	0.194485	4.84797e-014
370	0.471238	0.048432	0.754191	0.00821008	0.169496	0.0265746
372	0.926878	0.0127364	0.775297	0.00611161	0.184798	0.0241489
373	0.553703	0.0475907	0.725455	0.0127764	0.215232	0.00295817
374	0.966313	0.000819087	0.77386	4.45162e-014	0.204383	4.34715e-014
375	0.848626	0.0437107	0.681128	0.000192908	0.194127	0.000214986
376	0.669072	0.156174	0.744857	0.0118958	0.157293	0.037255
378	0.526442	0.0075557	0.774186	0.00858248	0.26091	0.00330099
379	0.882417	0.0102946	0.979209	0.00143538	0.565027	0.000273732
381	0.743119	0.0576799	0.694487	0.0012702	0.199382	2.98229e-005
382	0.883116	0	0.905105	4.45162e-014	0.510461	4.34715e-014
383	0.957965	0.0177378	0.749091	0.00588008	0.208121	0.0186835
384	0.718586	0.0690664	0.730283	0.012143	0.181418	0.0119528
387	0.669332	0.178738	0.680722	4.50789e-014	0.194485	4.32712e-014
388	0.858964	0.0171822	0.680722	4.45162e-014	0.194485	4.28705e-014
390	0.934701	0.0529196	0.765852	0.000250459	0.154759	0.0103531
391	0.872892	0.0217205	0.77386	4.48913e-014	0.204383	4.38722e-014
392	0.685292	0.190467	0.750206	0.00572189	0.186948	0.0447089
395	0.952392	0.000228846	0.814887	0.00750401	0.220005	0.0289392
396	0.604658	0.329402	0.842893	4.45162e-014	0.113946	4.34715e-014
398	0.631095	0.19047	0.729564	0.00174407	0.125097	0.000211772
399	0.876396	0.0522135	0.769062	0.00477187	0.149189	0.0569368
400	0.882295	0.0308804	0.771814	0.00319455	0.201195	0.00456922
401	0.53999	0.303465	0.68099	3.58464e-005	0.194512	4.02997e-007
402	0.399872	0.00390382	0.736459	4.57667e-014	0.195287	4.39723e-014
406	0.689871	0.285021	0.773441	0.000340141	0.205282	0.000318942
407	0.549742	0.00407054	0.718125	4.45162e-014	0.237736	4.34715e-014
408	0.67874	0.146926	0.680238	0.00899596	0.231476	0.00795004
411	0.488987	0.000149883	0.782721	4.45162e-014	0.170979	4.34715e-014
412	0.451307	0.062327	0.822376	0.0053274	0.122253	0.00208034
413	0.870967	0.038962	0.763033	0.00223794	0.115578	0.000213863
416	0.578466	0.118935	0.755634	0.00150092	0.121238	0.00288125
418	0.737674	0.0269138	0.742881	0.00772705	0.222048	0.00297595
419	0.718409	0.141833	0.689503	0.00364937	0.192578	0.00310458
420	0.757416	0.0103111	0.77386	4.48913e-014	0.204383	4.34715e-014
423	0.952984	0.00300979	0.778676	0.000611652	0.207917	0.000354334
425	0.774712	0.0950113	0.742878	0.000423633	0.250777	0.0037566
426	0.527096	0.06838	0.760657	0.000678991	0.122259	0.00576591
428	0.599818	0.0336858	0.684572	0.00258599	0.1955	0.000124802
429	0.646231	0.0974635	0.718125	4.45162e-014	0.237736	4.34715e-014
430	0.576159	0.141668	0.841845	0.000254752	0.117197	0.0026375
431	0.927385	0.0565589	0.785706	0.00066804	0.20764	0.0078497
434	0.719173	0.0736385	0.683591	0.00121765	0.193428	0.00106596
435	0.802988	0.0926592	0.747987	0.00439075	0.127732	0.00404651
436	0.667162	0.0685395	0.682224	0.00097373	0.201156	0.0014337
437	0.85972	0.081524	0.682562	0.000809564	0.195827	0.000464015
438	0.769862	0.0577378	0.680722	4.5204e-014	0.194485	4.40725e-014
439	0.644219	0.107434	0.671077	0.0112165	0.221617	0.00826492
440	0.503616	0.0077606	0.756205	0.00059146	0.117788	0.000402387
442	0.685323	0.115279	0.724524	0.0140747	0.224987	0.00733961
443	0.818656	0.0165557	0.735647	0.0118931	0.199723	0.00285065
444	0.572637	0.00470928	0.683096	0.00628799	0.218153	0.0122088
445	0.691723	0.0652174	0.750245	0.00540213	0.192574	0.0108839
446	0.7447	0.0306515	0.707383	0.00569466	0.172401	0.00670508
447	0.729162	0.153679	0.758469	0.00308534	0.189233	0.00552286
448	0.95453	8.66265e-010	0.77386	4.45162e-014	0.204383	4.34715e-014
450	0.8628	0.0777866	0.750426	0.00911433	0.221863	0.0085524
451	0.866083	0.010463	0.742609	0.00312098	0.15814	0.0064784
452	0.671432	0.0660861	0.680722	4.39535e-014	0.194485	4.07671e-014
456	0.93223	0.0150932	0.680722	4.45162e-014	0.194485	3.98656e-014
457	0.744879	0.110714	0.764936	0.00223036	0.160641	0.0252382
458	0.755162	0.110833	0.77049	0.0162468	0.154644	0.0131984
459	0.656032	0.0457802	0.698557	0.00467445	0.174145	0.00591337
460	0.614537	0.197589	0.741855	0.00273727	0.237371	0.00939827
465	0.376074	0.642747	0.759447	4.61418e-014	0.11506	4.89806e-014
468	0.810013	0.0740156	0.683769	0.00059253	0.19343	0.000359925
469	0.68833	0.12285	0.745041	0.00164265	0.137769	9.75438e-005
470	0.545078	0.100037	0.754683	0.00424337	0.144483	0.0146746
471	0.751825	0.157538	0.68109	5.6823e-005	0.194604	3.63284e-006
472	0.679447	0.193133	0.759996	0.000235701	0.11546	0.000196629
473	0.969536	0.00191105	0.759447	4.45162e-014	0.11506	4.33713e-014
475	0.93984	0.0115118	0.708455	4.43912e-014	0.197319	4.3772e-014
476	0.647099	0.130703	0.739462	0.00799702	0.147591	0.0178664
477	0.450213	0.317814	0.756806	0.00232768	0.13221	0.0101112
478	0.698626	0.0896277	0.712217	0.00783366	0.166868	0.00783461
480	0.87801	0.0306594	0.774165	1.27632e-005	0.203231	0.00019523
482	0.678995	0.00878953	0.77386	4.47663e-014	0.204383	4.33713e-014
483	0.738406	0.183685	0.679356	0.00581254	0.201238	0.00295845
484	0.983801	0.000212176	0.764142	0.00492279	0.161418	0.0138385
486	0.630822	0.0939395	0.698979	0.00344377	0.187124	0.00334074
487	0.485538	0.0219955	0.758262	0.00112992	0.125085	0.00629568
488	0.674396	0.113971	0.77386	4.77674e-014	0.204383	4.33713e-014
489	0.550732	0.132559	0.759447	4.65169e-014	0.11506	4.3772e-014
490	0.721141	0.137654	0.682553	0.00068737	0.192638	0.000753041
491	0.546771	0.202562	0.704757	0.000433941	0.196941	4.87851e-006
492	0.592838	0.0698574	0.725485	0.0173947	0.224344	0.00616418
494	0.58907	0.35533	0.734531	0.00688465	0.142656	0.0075602
495	0.711257	0.145016	0.680722	4.55791e-014	0.194485	4.40725e-014
496	0.822279	0.0501273	0.732512	0.00319822	0.204817	0.00250181
497	0.649054	0.369047	0.744112	0.00814808	0.148383	0.00925796
498	0.56851	0.0922595	0.693012	0.00556209	0.197879	0.00309408
499	0.511537	0.0408599	0.764369	0.00603054	0.160074	0.00434399
500	0.43947	0.208716	0.774325	0.00341466	0.222661	0.0155661
501	0.77242	0.05452	0.732745	0.00733425	0.150469	0.00860273
503	0.637612	0.240487	0.76677	0.00409555	0.205097	0.00230288
504	0.512468	0.0484608	0.742231	0.00509195	0.132523	0.00558109
506	0.646557	0.219946	0.769129	0.00485012	0.149895	0.0323666
507	0.454797	0.09783	0.757925	0.00126103	0.185778	0.0272872
510	0.643973	0.149253	0.744445	0.00702283	0.137008	0.00838933
511	0.696057	0.109163	0.717462	0.0103007	0.201375	0.0111412
513	0.902634	0.0439073	0.806787	0.0021172	0.250757	0.00456437
515	0.772911	0.131157	0.687814	0.00275866	0.198652	0.0327225
518	0.513321	0.0943861	0.759975	0.000643711	0.117184	0.000848443
519	0.803435	0.203035	0.708625	0.00692392	0.166334	0.00758544
520	0.995682	4.97542e-008	0.735437	0.00585346	0.235588	9.69442e-005
521	0.652173	0.188115	0.856171	0.037746	0.454712	0.0970618
522	0.629878	0.135672	0.756689	0.000953494	0.19741	0.0257113
523	0.635759	0.0760089	0.744857	0.00581656	0.150404	0.0145209
525	0.615811	0.0730348	0.714601	0.011392	0.213267	0.00562981
526	0.636406	0.0282029	0.737478	0.0150767	0.231918	0.00886833
527	0.628519	0.0831226	0.744766	0.0174259	0.222367	0.0201646
528	0.455901	0.000690323	0.701341	0.00922607	0.200417	0.00888838
531	0.668415	0.100799	0.729473	0.00904407	0.177304	0.0159633
532	0.477544	3.44436e-005	0.870797	4.45162e-014	0.548652	4.34715e-014
533	0.71744	0.202809	0.699689	0.00207121	0.198418	0.000775916
534	0.662131	0.0876342	0.774414	8.7062e-005	0.206449	0.00052038
535	0.874068	0.062807	0.680722	3.88892e-014	0.194485	4.48738e-014
536	0.78632	0.056552	0.713914	0.00480797	0.208856	0.00351895
537	0.789324	0.109413	0.681616	0.000158548	0.194654	0.000336812
538	0.466785	0.0593962	0.761365	0.000287581	0.124268	0.00712931
539	0.753952	0.17412	0.684497	0.0017518	0.1966	0.000995618
540	0.693984	0.108013	0.741118	0.000153528	0.256188	4.85954e-006
541	0.653361	0.103716	0.702134	0.00576805	0.178288	0.0075621
542	0.827059	0.067568	0.774117	0.00106256	0.2078	0.000426533
544	0.770452	0.110871	0.752293	0.0072842	0.206427	0.0043589
545	0.662922	0.0104509	0.68103	4.12615e-005	0.194516	4.63875e-007
546	0.677413	0.211271	0.762763	0.0141646	0.193128	0.044325
547	0.868336	0.0339802	0.686526	0.00181914	0.188424	0.00224996
551	0.651247	0.118305	0.708455	4.53915e-014	0.197319	4.22695e-014
552	0.948817	0.00378424	0.905105	3.97645e-014	0.510461	4.34715e-014
553	0.856112	0.0573304	0.806368	0.0226913	0.16666	0.015657
555	0.583456	0.0787032	0.607057	0.0173718	0.0293026	0.035142
556	0.661209	0.272209	0.768111	0.0224419	0.1845	0.0483689
557	0.934162	0.0104494	0.678817	0.0771307	0.233886	0.111294
559	0.572777	0.372364	0.689084	0.00250291	0.189597	0.00270675
560	0.170365	0.110443	0.693019	0.000926783	0.195741	1.04192e-005
562	0.627733	0.15786	0.783324	0.00232674	0.264863	0.00190772
564	0.896395	0.000342699	0.777447	0.00379322	0.210452	0.000627211
565	0.673878	0.058701	0.699235	0.00348457	0.240897	0.000105024
567	0.70415	0.0468094	0.716537	1.12647e-005	0.135573	0.000438769
568	0.673178	0.116019	0.681087	4.87612e-005	0.194522	5.48189e-007
569	0.733632	0.142073	0.817377	0.00476568	0.148653	0.00860666
570	0.726669	0.140732	0.773639	0.00135062	0.204674	0.000889454
573	0.813483	0.129226	0.690081	0.00362387	0.188843	0.00243921
